page,filepath,noise_mad,noise_wavelet,noise_laplacian,time_calculate_noise_features,edge_density,edge_strength,time_calculate_edge_features,print_pattern_energy,print_pattern_variance,time_calculate_print_pattern_features,histogram_entropy,histogram_spread,time_calculate_histogram_features,dct_high_freq_mean,dct_low_freq_var,time_calculate_dct_features,high_freq_energy,moire_score,halftone_score,time_analyze_frequency_domain,ela_mean,ela_variance,ela_regional_var,time_enhanced_ela_analysis,saturation_variance,value_variance,time_calculate_color_features,blocking_artifacts,double_compression_likelihood,time_check_jpeg_artifacts,clone_detection_score,time_detect_clones,luminance_gradient_var,time_analyze_luminance_gradients,phash,time_calculate_phash,meta_basic_title,meta_basic_author,meta_basic_creator,meta_basic_producer,meta_basic_creation_date,meta_basic_modification_date,meta_basic_time_extract_pdf_metadata,meta_forensic_software_indicators,meta_forensic_date_anomalies,meta_forensic_metadata_anomaly_score,meta_forensic_error_exiftool,meta_forensic_raw_exif,meta_forensic_time_enhanced_metadata_analysis,document_type_label
5,original_docs\LAP1RAW000191412 - PATTA DEED - ORG.pdf,5.0,1.0483421514997082,768.1104815711884,0.1662984000013239,0.03353252709600352,525.2629490663442,0.08607490000031248,212.52955326119093,385.51524570135086,0.42665820000001986,5.348277568817139,256.0,0.0009848000008787494,4.651895109692143,893383.1745823626,0.007470900000043912,178.4558080350305,197.62815554241115,62.0,0.04037459999926796,1.234273500273511,1.6422721030096792,0.8484845583313937,0.11274149999917427,0.0,1626.6839316816913,0.04740010000023176,5.368143081665039,0.23835810670943208,0.16306859999895096,0.0,0.14527649999945424,15034.751255375333,0.09835200000088662,ec6892d36d96246d,0.01712989999941783,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430130815+05'30',D:20250430130815+05'30',0.01854740000089805,[],False,0.0,Exiftool not found,{},0.008017599999220693,original
6,original_docs\LAP1RAW000191412 - PATTA DEED - ORG.pdf,5.0,1.0483421514997082,364.2194019936638,0.17973050000000512,0.0199361221324619,529.1232744657151,0.08353859999988344,206.99153310317834,493.54849854193213,0.3863539999983914,5.266879081726074,256.0,0.0009521000010863645,3.908384141107316,879881.63503466,0.008900499999072053,174.06865225053917,200.8907695390598,64.0,0.04866480000055162,1.1209761544451464,1.2871401376137372,0.41561013732131585,0.09628159999920172,0.0,2008.5067297926603,0.04860799999914889,3.971165657043457,0.17808891440424016,0.1588541000000987,0.0,0.12139969999952882,9847.554853380165,0.09922899999946821,be2cc1831eb8c1e7,0.017020100000081584,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430130815+05'30',D:20250430130815+05'30',0.01854740000089805,[],False,0.0,Exiftool not found,{},0.008017599999220693,original
7,original_docs\LAP1RAW000191412 - PATTA DEED - ORG.pdf,5.0,1.0483421514997082,440.8121317715243,0.17734500000005937,0.0178769914544872,579.4045682934628,0.0878156000017043,208.50388451863105,375.40771135571305,0.41292839999914577,5.052484035491943,256.0,0.0008909999996831175,4.022444433485569,928022.3428703127,0.008448100001260173,174.416396345018,193.35650626291664,60.0,0.06063379999977769,1.1450963992006515,1.3474288778153205,0.5136711184084857,0.0968457999988459,0.0,698.8360609835665,0.049699900000632624,4.1195502281188965,0.18452860961069104,0.15764619999936258,0.0,0.1268662000002223,9710.41894161215,0.09903999999914959,9839c3c7d6958587,0.01756099999875005,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430130815+05'30',D:20250430130815+05'30',0.01854740000089805,[],False,0.0,Exiftool not found,{},0.008017599999220693,original
8,original_docs\LAP1RAW000191412 - PATTA DEED - ORG.pdf,4.0,1.0483421514997082,426.9697401243387,0.17526200000065728,0.02782021083523188,420.6623518420276,0.10882289999972272,204.1773307508268,427.50889635383345,0.3175050000008923,5.200619697570801,256.0,0.0008362999997189036,2.9900897765089915,896187.6296741811,0.011148199999297503,170.5097592022096,195.77618001724554,73.0,0.04937700000118639,1.109086251946815,1.2464423399496174,0.41521969554230437,0.1149384000000282,0.0,1078.9186017912941,0.04964119999931427,4.047593116760254,0.17353398920050087,0.15876120000029914,0.0,0.11518140000043786,8437.175293608207,0.10077730000011798,fe1a8d2525cada70,0.01830869999866991,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430130815+05'30',D:20250430130815+05'30',0.01854740000089805,[],False,0.0,Exiftool not found,{},0.008017599999220693,original
9,original_docs\LAP1RAW000191412 - PATTA DEED - ORG.pdf,5.0,1.0483421514997082,95.13648537065843,0.17982339999980468,0.0038891483200714175,251.62550062622265,0.08314830000017537,186.30508797630435,323.3709968761493,0.3918297000000166,4.866186141967773,239.0,0.0010867000000871485,1.1386131741998524,943899.8007618366,0.008624699999927543,151.59244295130733,170.15121738698588,56.0,0.04650949999995646,1.1500467491554742,1.163504316055141,0.31795240401806857,0.11153190000004543,0.0,103.97217254048654,0.04721449999851757,2.876875638961792,0.13535192601624288,0.1420165999988967,0.0,0.10158320000118692,650.3833208996881,0.09842070000013337,d05b4ab26495b5b5,0.01660950000041339,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430130815+05'30',D:20250430130815+05'30',0.01854740000089805,[],False,0.0,Exiftool not found,{},0.008017599999220693,original
10,original_docs\LAP1RAW000191412 - PATTA DEED - ORG.pdf,6.0,3.145026454499104,901.1504643804532,0.19355460000042513,0.049633801016331615,395.7613691038945,0.0904303000006621,211.34556951629753,368.9397210018235,0.4381169999996928,5.645077705383301,243.0,0.0009194999984174501,5.106704218780794,351282.22710480995,0.008539299999029026,177.3774655328157,199.91982526429373,59.0,0.05980409999938274,1.8332144843235643,2.757995625094941,1.794608653654006,0.12092049999955634,0.0,1343.5364572030107,0.047203000000081374,7.403267860412598,0.2698851313321047,0.14346979999936593,0.0,0.23024059999988822,10758.311827395995,0.09984500000064145,af64c376c2c5d858,0.01772990000063146,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430130815+05'30',D:20250430130815+05'30',0.01854740000089805,[],False,0.0,Exiftool not found,{},0.008017599999220693,original
11,original_docs\LAP1RAW000191412 - PATTA DEED - ORG.pdf,5.0,3.145026454499104,462.88418871313115,0.19805470000028436,0.024486349995778745,326.95799510972154,0.09022670000013022,202.24149664247804,315.59569947732876,0.3772171000000526,5.31718635559082,235.0,0.0009260999995603925,3.0958235637737435,343093.1794422204,0.007765700000163633,167.4365513424533,187.12878502439017,68.0,0.05926330000147573,1.7501270214056013,2.384954375122192,1.350317773806082,0.11704250000002503,0.0,627.0363167407146,0.04697409999971569,5.660036087036133,0.22062836400106842,0.14433660000031523,0.0,0.13504920000013954,4230.074216973431,0.10720380000020668,9f781f3d82078cc9,0.019090800000412855,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430130815+05'30',D:20250430130815+05'30',0.01854740000089805,[],False,0.0,Exiftool not found,{},0.008017599999220693,original
1,original_docs\LAP3KLG000188652 - ALIENATION ORDER - ORG.pdf,3.0,1.0483421514997082,1235.3959967777005,0.1667940000006638,0.048665076833894795,666.7669999550537,0.08908010000050126,222.03049219291483,393.5722548842061,0.4161581999996997,4.410192489624023,256.0,0.002970600000480772,8.958972532045685,912235.6413318552,0.007869900000514463,188.49009456846343,210.13616656720706,66.0,0.049002799998561386,0.9888501115014636,1.8857782745357918,0.8317405856361797,0.11770640000031563,0.0,2408.463946397237,0.047158399998807,7.0183210372924805,0.35476423394950896,0.156451200000447,0.0,0.20073910000064643,31352.949546584125,0.09676459999900544,ebe09e3ec13386c1,0.017390599999998813,,,PDFium,PDFium,D:20250430141310,,0.019596699999965494,[],False,0.0,Exiftool not found,{},0.008129800000460818,original
2,original_docs\LAP3KLG000188652 - ALIENATION ORDER - ORG.pdf,0.0,0.0,1550.431454226108,0.13616799999908835,0.05940384345485767,691.092845765484,0.093503399999463,224.554889851269,376.0928748119306,0.3511603999995714,3.239802360534668,256.0,0.0015722000007372117,10.674559776759924,910961.8651707795,0.008049300000493531,190.91736525787596,210.8061009658262,64.0,0.05637159999969299,0.7403967806782907,1.9818054143569168,0.4474991375131013,0.1099305000007007,0.0,2760.5361616331897,0.048480000001291046,7.723559379577637,0.507131443043295,0.14167079999970156,0.0,0.2924633000002359,39378.873892849035,0.09707519999938086,faf08759854d918b,0.017126500000813394,,,PDFium,PDFium,D:20250430141310,,0.019596699999965494,[],False,0.0,Exiftool not found,{},0.008129800000460818,original
3,original_docs\LAP3KLG000188652 - ALIENATION ORDER - ORG.pdf,2.0,1.0483421514996663,858.6721424771592,0.15803089999826625,0.034782443005582926,645.868788518724,0.08638739999878453,217.6987601437175,391.56167383859065,0.43714250000084576,4.118829250335693,256.0,0.0014745999997103354,7.397445454334196,944187.4905680094,0.007484199999453267,184.0897247857618,205.19230420060651,57.0,0.04381739999917045,0.8816237711870298,1.499807142784614,0.701093667486532,0.11104799999884563,0.0,1662.336038893396,0.04786260000037146,5.185953140258789,0.30342993267108004,0.1602631999994628,0.0,0.17572459999973944,21744.88135261146,0.10252290000062203,bf68829279c5c5b2,0.017401000000973,,,PDFium,PDFium,D:20250430141310,,0.019596699999965494,[],False,0.0,Exiftool not found,{},0.008129800000460818,original
1,original_docs\LAP3KLG000188652 - ORG PLAN.pdf,7.0,1.0483421514997082,767.4889004618236,0.17595459999938612,0.014253077542861222,676.1603029816378,0.0944532999983494,208.36351823390774,347.06345991595794,0.3079901000000973,5.433229923248291,256.0,0.0019487999998091254,3.5170793518596035,882696.9090175041,0.007866899999498855,173.05307475242915,189.94294137843875,107.0,0.04727409999941301,1.07514401426374,1.4350757339382112,0.19759563169217337,0.11953499999981432,0.0,593.2282405537317,0.05381859999943117,3.4110682010650635,0.23623736680273907,0.17199940000136849,0.0,0.13513090000014927,10908.10866296484,0.10884599999917555,c4270ccc53b975b3,0.018638200001078076,,,,BookChanger 4.6.3,D:20250430130259+05'30',D:20250430130259+05'30',0.019759200000407873,[],False,0.0,Exiftool not found,{},0.006344899999021436,original
2,original_docs\LAP3KLG000188652 - ORG PLAN.pdf,7.0,1.0483421514997082,1967.082308951866,0.1874100000004546,0.026683790465665564,829.2922354267954,0.09406709999893792,217.46130157485317,318.42241801800924,0.5403478999996878,5.286246299743652,256.0,0.0013079000000288943,5.40894781904502,888015.3566776395,0.009153199998763739,182.53106884952183,198.61331639335378,104.0,0.050621899999896414,1.0616466319651734,1.7219217267822684,0.9094629439451322,0.12159889999929874,0.0,1194.5115513012854,0.0521152000001166,5.09700870513916,0.34362874933576104,0.16739469999993162,0.0,0.15682179999930668,26060.10473717829,0.10939590000089083,92ad383ac53a93dc,0.019915400000172667,,,,BookChanger 4.6.3,D:20250430130259+05'30',D:20250430130259+05'30',0.019759200000407873,[],False,0.0,Exiftool not found,{},0.006344899999021436,original
1,original_docs\LAP3KLG000188652 - SALE DEED.pdf,9.0,2.0966843029994,1115.389405066345,0.17823739999948884,0.05878648974668275,467.2551814030716,0.09647489999952086,219.9406904949596,361.61181530608707,0.3587585000004765,6.442372798919678,256.0,0.0010163999995711492,6.971014177000994,677572.6091618493,0.008625899999969988,185.65443405188427,206.13109625100418,57.0,0.04619699999966542,1.4653133896260555,2.4189637871910437,1.5042151654916662,0.12374889999955485,0.0,5460.716665395653,0.05545239999992191,7.638960838317871,0.3021157951852411,0.17142650000096182,0.0,0.17688400000042748,21113.522821892468,0.10369929999978922,aa3f2f6ad0c194c5,0.018311499999981606,,,PDFium,PDFium,D:20250430141211,,0.01835389999905601,[],False,0.0,Exiftool not found,{},0.005881200000658282,original
2,original_docs\LAP3KLG000188652 - SALE DEED.pdf,5.0,1.0483421514997082,710.085222656794,0.18547079999916605,0.03376313386874642,548.4434114169158,0.0911960999983421,211.7702836011972,379.26787664351906,0.3818202000002202,5.286057472229004,256.0,0.0017762000006769085,4.746366490720803,893882.3749866673,0.007616700000653509,177.20583507652768,198.92303783418308,61.0,0.04533599999922444,0.9374719527103353,1.3241105495398602,0.4056383550569812,0.11981120000018564,0.0,2080.653384354064,0.054869999999937136,4.638110160827637,0.2499673901168553,0.16514400000050955,0.0,0.12448249999943073,16995.255425811498,0.10511919999953534,b79e9865d861259a,0.017994699999690056,,,PDFium,PDFium,D:20250430141211,,0.01835389999905601,[],False,0.0,Exiftool not found,{},0.005881200000658282,original
3,original_docs\LAP3KLG000188652 - SALE DEED.pdf,9.0,2.0966843029994164,1662.086708794743,0.17190560000017285,0.06449883814590106,450.79081538918985,0.0944006999998237,221.05807538117435,331.61220873257764,0.3688502000004519,6.415304183959961,256.0,0.0010432000017317478,7.438339069084845,694405.8818653377,0.00927629999932833,186.2907109522199,204.50470177737864,65.0,0.05766120000043884,1.6383714630089994,3.0052667612613293,2.5201340564723127,0.12303509999946982,0.0,5560.462943482752,0.049119399998744484,8.782885551452637,0.37373723061426256,0.17973990000064077,0.0,0.16127919999962614,22873.858327633927,0.10651080000025104,ea2e0f3f90c095d5,0.01852360000157205,,,PDFium,PDFium,D:20250430141211,,0.01835389999905601,[],False,0.0,Exiftool not found,{},0.005881200000658282,original
4,original_docs\LAP3KLG000188652 - SALE DEED.pdf,5.0,1.0483421514997082,494.3912000527429,0.1695361000001867,0.016990018699090982,506.41296974100726,0.08713200000056531,204.52327257451626,354.8291134967078,0.39105989999916346,5.020273208618164,256.0,0.0009062999997695442,3.322415069286415,928034.2799449068,0.008032300000195391,169.570492331906,191.5970360285859,52.0,0.04500509999888891,0.927362133749094,1.2198332168868344,0.619895629537503,0.11792329999843787,0.0,1485.9072045989028,0.050655400000323425,3.270148754119873,0.2444168808715387,0.16391999999905238,0.0,0.1075104999999894,8242.678256309648,0.10687439999855997,e363239c9cd89a9a,0.018423100000291015,,,PDFium,PDFium,D:20250430141211,,0.01835389999905601,[],False,0.0,Exiftool not found,{},0.005881200000658282,original
5,original_docs\LAP3KLG000188652 - SALE DEED.pdf,8.0,2.0966843029993956,950.4524655305912,0.18408550000094692,0.055877131828915634,446.95215251429886,0.10699490000115475,218.79810836886028,372.05786632766115,0.5174408999992011,6.390016555786133,256.0,0.0009355999991385033,6.519686877580568,681136.8545327031,0.008986699998786207,184.60540272291965,205.42591412072252,64.0,0.04510239999945043,1.4092475115203373,2.2655153104686483,1.3950135429710255,0.12278760000117472,0.0,5348.025143176009,0.05174489999990328,7.090146064758301,0.2887971229878105,0.17156620000059775,0.0,0.17022300000098767,18629.186989369027,0.11435050000000047,ba2e2f3ed0d1c4c8,0.01869269999951939,,,PDFium,PDFium,D:20250430141211,,0.01835389999905601,[],False,0.0,Exiftool not found,{},0.005881200000658282,original
6,original_docs\LAP3KLG000188652 - SALE DEED.pdf,5.0,1.0483421514997082,712.2807093177953,0.1787172999993345,0.024631495884927117,633.6238248690411,0.08956939999916358,212.53271542083024,358.3425473744762,0.38599950000025274,5.192155838012695,256.0,0.0009788000006665243,4.910152459738839,908852.3528127624,0.008598399999755202,177.92326774113607,199.22968011353143,57.0,0.05632590000095661,1.0559546463876133,1.3725729462694738,0.5237723537719735,0.12041859999953886,0.0,1180.0067111252174,0.0498994000008679,4.446563243865967,0.22722837056038775,0.17464119999931427,0.0,0.11493439999867405,15873.270493219983,0.10737559999870427,d3598c63c4d66399,0.017961300000024494,,,PDFium,PDFium,D:20250430141211,,0.01835389999905601,[],False,0.0,Exiftool not found,{},0.005881200000658282,original
7,original_docs\LAP3KLG000188652 - SALE DEED.pdf,3.0,1.0483421514997082,366.12980972232805,0.18356490000041958,0.02293146667051149,442.7921740418941,0.08547679999901447,208.03048607721945,387.29073756139326,0.4775926000002073,4.9018754959106445,256.0,0.000951300000451738,4.148273308893495,793521.0500926204,0.007702700000663754,174.33279407655013,196.91579035456434,59.0,0.06323470000097586,1.0432959973305924,1.1707816406394875,0.3087299512647043,0.11879480000061449,0.0,728.6475239616121,0.048127399999430054,3.6406807899475098,0.17831096411396188,0.15909389999978885,0.0,0.12433659999987867,7872.274358931459,0.10185230000024603,af37929e8c9c9268,0.017247800000404823,,,PDFium,PDFium,D:20250430141211,,0.01835389999905601,[],False,0.0,Exiftool not found,{},0.005881200000658282,original
1,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,1082.052994246043,0.14479600000049686,0.03750163354848488,371.47793864455224,0.08575700000073994,207.3052778982431,487.42420002113477,0.40019670000037877,3.4775428771972656,256.0,0.0014962000004743459,3.602838427745576,903778.3572817949,0.00912400000015623,174.33768868206377,203.1005292799004,63.0,0.05158880000089994,0.8443392615355588,2.717108705541723,2.9394276647114896,0.11524119999921822,0.0,2105.187695803785,0.047388799999680487,5.001202583312988,0.6736306555684388,0.157873500000278,0.0,0.14924679999967339,10827.187844134225,0.10203879999971832,b30cc3c36c3784f3,0.020961800000804942,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
2,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,1001.8624551934365,0.13357749999886437,0.049987934711319924,511.03208310193673,0.08562929999970947,211.4288588679357,388.38954774020795,0.3960382000004756,2.4070820808410645,256.0,0.0012697000001935521,4.522182635123501,950350.8132659205,0.008221999998568208,177.2989527216131,200.09137635155525,54.0,0.04239460000098916,0.5941564300770116,1.884385120440965,0.7241202070874528,0.10901279999961844,0.0,1573.9385225280334,0.04946579999887035,4.924741744995117,0.6104087399954633,0.15727399999923364,0.0,0.19434860000001208,19466.15015383274,0.10059949999958917,be1ec0689f96e0e2,0.017896299999847542,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
3,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,1024.3363405732712,0.12783329999911075,0.04505760270744315,555.574646157612,0.09343640000042797,211.26465549724892,407.5001229370498,0.3872157000005245,2.355057716369629,256.0,0.0018684999995457474,4.548499959965463,953054.8414496956,0.009119899999859626,177.32515023349154,199.7520269565959,71.0,0.04907180000009248,0.5923299413026737,1.9011579227616293,1.0008970151897056,0.11673989999871992,0.0,1584.6828906702938,0.05396430000109831,4.956781387329102,0.6294156553620417,0.15651270000125805,0.0,0.13551130000087142,21251.964046084515,0.09782590000031632,ee95d26a91668999,0.01677210000161722,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
4,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,565.7852354899973,0.12527439999939816,0.027220955547435113,531.1675110331871,0.08283169999958773,207.124709717275,413.41363314881,0.46437270000024,1.5444022417068481,256.0,0.0009767999999894528,3.435711805445366,981697.3036798142,0.008002300000953255,173.219265108954,196.74370553901304,64.0,0.05313860000023851,0.3525298898078715,1.2215000176671027,1.012652745987181,0.1105582999989565,0.0,1169.9049346192264,0.04735240000081831,2.91935396194458,0.672583681624397,0.15691859999969893,0.0,0.1275695000003907,13009.75081289208,0.10475670000050741,a520c2d31bcccc7f,0.01717139999891515,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
5,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,2.0,1.0483421514996663,910.1484674920802,0.15120960000058403,0.041151256781765656,528.9709756404922,0.0873862000007648,214.18318668237242,455.6030170292665,0.4392963999998756,4.1629204750061035,256.0,0.0012765999999828637,5.479386960149064,931230.2295975421,0.008987100000013015,180.96341331317697,208.087498131704,71.0,0.04123550000076648,1.0245079870182703,2.326384231731824,1.4539815288785924,0.11235769999984768,0.0,1847.259734079948,0.046286099999633734,5.757204532623291,0.4380392322222375,0.15577839999969,0.0,0.2104773999999452,20156.327552960774,0.09488620000047376,bf90c7608b903d9b,0.01708189999953902,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
6,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,966.7049605353081,0.15399930000057793,0.049594267855655925,539.50829042769,0.09388359999866225,215.71436407347974,439.63390794475265,0.5085113999994064,3.549508810043335,256.0,0.0014811999990342883,5.418974449919562,933782.5458746307,0.010403599999335711,182.32835889596018,208.10120825778895,63.0,0.05638149999867892,0.8694232614950567,2.2619220479274578,1.5304443680482978,0.11103759999969043,0.0,1870.231676886713,0.048103000000992324,5.934483528137207,0.48598583972022036,0.1550531000011688,0.0,0.22318860000086715,23655.64692132466,0.09982589999890479,b84fc364d3309b96,0.01797420000002603,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
7,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,1.0,1.0483421514996663,972.9928840046638,0.15850200000022596,0.046149743299042124,544.4582433243326,0.0947452999989764,215.2912241856037,454.6945767129207,0.41384410000136995,4.04312801361084,256.0,0.0017489000001660315,5.627512616047633,925786.6907504144,0.00837859999955981,182.06764101528125,208.94705081255088,64.0,0.04981190000034985,0.9850277314334671,2.3361395026740466,1.5305209030400986,0.11135800000010931,0.0,2023.5251105718546,0.048470800000359304,6.106118202209473,0.4515738486274364,0.16215730000112671,0.0,0.22747030000027735,23103.15871706845,0.09675530000095023,bc49c334c3906d9f,0.017602800000531715,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
8,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,812.6685077594443,0.1278416000004654,0.04891212848916776,386.63861961933037,0.08447389999855659,210.03720314543952,437.37003669844864,0.35126499999933003,3.412996768951416,256.0,0.0015693000004830537,4.1962347970622105,933299.0453370187,0.007715300000199932,176.47716848018848,203.93050457770792,61.0,0.05184969999936584,0.8053766106334083,2.231377810884755,1.3077434076517789,0.10846939999828464,0.0,2141.5116463188397,0.049063799999203184,4.712839126586914,0.5412884139113686,0.16995660000065982,0.0,0.14834530000007362,14096.24716661313,0.09977969999999914,eac3b49e94854b6a,0.01644040000064706,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
9,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,14.0,4.193368605998791,1660.0816459270027,0.18187500000021828,0.04303925838330329,456.0484887659372,0.08751380000103381,210.33123213301135,432.0755201545491,0.40454739999950107,5.943485260009766,256.0,0.0011936999999306863,4.015638276969638,814538.2344048092,0.01033139999890409,176.76298499292992,202.4369609652572,70.0,0.048204700000496814,1.9070765417327293,4.190037468788034,4.00094444040228,0.12060030000066035,0.0,1968.7022839944175,0.046793600000455626,9.337930679321289,0.4381147010093722,0.16051010000046517,0.0,0.1765054000006785,14740.908980798213,0.1014588999987609,be90d2e19b96c60d,0.018401900000753812,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
10,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,393.4688776028362,0.12892790000114474,0.0223602872904248,501.1697027581664,0.08721200000036333,206.88008409173662,447.7780997746451,0.40178070000001753,1.2472573518753052,256.0,0.0008648999992146855,3.4485367022703275,999253.760390117,0.007604099999298342,173.60561450491744,200.87317356856778,62.0,0.05974160000005213,0.28549828370510894,1.0450549125563968,0.7362983322554788,0.10519860000022163,0.0,733.5651824211951,0.05065140000078827,2.3105926513671875,0.7133486630577321,0.15704449999975623,0.0,0.12847080000028654,9729.619789125565,0.10296629999902507,f838c1c73e34e968,0.017815699999118806,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
11,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,1328.013071599475,0.13567609999881824,0.0317878000463094,357.4160004769478,0.09129589999974996,205.34697874066336,431.34829648169614,0.40440400000079535,1.9093677997589111,256.0,0.0012822999997297302,3.2625102380052833,993030.2021930937,0.008152100001098006,172.0232186883804,199.82065816049212,65.0,0.04725800000051095,0.49811263474748513,1.7728748242271493,1.5350887465721086,0.10931419999906211,0.0,693.2435278537396,0.05054949999976088,3.3873167037963867,0.8239481293778126,0.1597235000008368,0.0,0.1448830999997881,7466.311236321154,0.09789679999994405,eb908c9ee03fd864,0.017633600000408478,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
12,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,1632.8881423472328,0.13529300000118383,0.04226302848378469,459.7952567191541,0.08970590000171796,212.86766586399668,396.9149426851253,0.4292091999996046,2.645455837249756,256.0,0.0022468999995908234,5.006821663243138,965132.6519913034,0.0111999000000651,179.13515480027638,204.39699196366388,58.0,0.04646409999986645,0.7232367257381884,2.413571097423543,1.7140893699327364,0.1129596999999194,0.0,1168.1025930890273,0.04870189999928698,5.127429008483887,0.7751408410295255,0.15964749999875494,0.0,0.14843000000109896,14642.117461785252,0.09961239999938698,afc299cbc0e4d01f,0.0178870999989158,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
13,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,886.8242693940902,0.12844420000146783,0.043909060673485226,352.19975418029844,0.0927878000002238,209.79012660025032,375.6029787201173,0.4191771999994671,2.9629907608032227,256.0,0.001583299999765586,4.126882433833723,942118.3135886461,0.008368700000573881,175.654667879929,198.6514796198873,72.0,0.04456769999887911,0.7189543730647161,2.3672198769553647,1.9551473385111537,0.10713409999880241,0.0,1551.995793173434,0.04829570000038075,4.370094299316406,0.6751562376405118,0.1556099000008544,0.0,0.14843430000109947,10342.178848894862,0.10085380000055011,ab95e46bc4f44326,0.017532600000777165,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
14,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,1218.5999170573386,0.13029070000084175,0.05952166297460203,352.75672864413286,0.09067539999887231,213.48390881975638,350.9515472786563,0.3272811000006186,3.573781967163086,256.0,0.0015859000013733748,4.8917445458209885,891446.5215585872,0.012111699999877601,179.1140529681486,200.1399228479072,70.0,0.05781770000066899,0.9362356395858019,3.146249906660375,2.622041242512735,0.11037889999897743,0.0,2107.750918374059,0.04804850000073202,5.996908664703369,0.6768346556389332,0.166005099999893,0.0,0.17830069999945408,13125.556523678468,0.09820890000082727,de1f856aa1a1d0ad,0.017630099999223603,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
