noise_mad,noise_wavelet,noise_laplacian,time_calculate_noise_features,edge_density,edge_strength,time_calculate_edge_features,print_pattern_energy,print_pattern_variance,time_calculate_print_pattern_features,ela_mean,ela_variance,time_calculate_ela,saturation_variance,value_variance,time_calculate_color_features,histogram_entropy,histogram_spread,time_calculate_histogram_features,high_freq_energy,moire_score,halftone_score,time_analyze_frequency_domain,page,type
5.0,1.0483421514997082,332.4467303219544,0.31478450000031444,0.07961848033111127,47.20810663283926,0.1738775999997415,208.74482703270516,360.66363783340415,0.17952530000002298,0.955506808109296,1.9240018544835369,0.2807298000002447,0.0,1800.800723690666,0.10609199999998964,5.345592021942139,256.0,0.0017490999998699408,179.80529206077736,245.28356910715735,105.0,0.12969380000004094,3,photocopy
0.0,0.0,18.347868511056912,0.29083829999990485,0.004298661180160454,6.966617851125129,0.15943770000012591,183.40190814441928,413.8793861393814,0.2404697000001761,0.20674747574369304,0.30910634382535224,0.26330670000015743,0.0,164.22701085340097,0.10501260000000912,2.1186602115631104,256.0,0.001958599999852595,155.74930887148872,225.32568014734682,82.0,0.15065980000008494,4,photocopy
6.0,1.0483421514997082,298.21126856602865,0.33006669999986116,0.06696489556095907,43.88644318603315,0.16969879999987825,207.65526510960893,384.64957913176386,0.22661479999987932,0.9315440364973575,1.7353727350105805,0.28100620000031995,0.0,1834.6604706897144,0.10906230000000505,5.66712760925293,256.0,0.002039099999819882,178.76090560524176,244.6453674480101,96.0,0.15185089999977208,5,photocopy
2.0,0.0,25.080964652955117,0.3074139999998806,0.006270212034468241,12.660004811982642,0.16063160000021526,186.35359667874667,378.65917016144283,0.22447450000026947,0.3988551416474084,0.4720293196666315,0.2733120999996572,0.0,187.5826375985098,0.10444649999999456,3.68900728225708,254.0,0.0025413000003027264,158.90052196786905,225.9841833115007,90.0,0.1445917000000918,6,photocopy
2.0,0.0,111.95887340560395,0.3100266000001284,0.02048924520963304,24.416453223787453,0.165211200000158,201.63102147746662,382.15460585869016,0.14110159999972893,0.4943922813526203,0.8121778980042312,0.27225989999988087,0.0,937.515858044534,0.10312359999988985,4.029135704040527,256.0,0.002520600000025297,173.1934339727602,239.70756371040818,107.0,0.14881949999971766,7,photocopy
0.0,0.0,13.803470105606916,0.279732999999851,0.004324939974142707,6.869150908033576,0.15228849999994054,180.76137301845816,406.54122336894625,0.20982209999965562,0.20687843948392004,0.2597595430201539,0.2692210000000159,0.0,126.33172730621936,0.10749699999996665,2.4621145725250244,256.0,0.002100400000017544,152.808302251176,224.1588678968509,85.0,0.14228099999991173,8,photocopy
1.0,0.0,60.99770944252736,0.3223587000002226,0.016090951880686592,16.714791200075553,0.16444719999981317,195.15694245868534,390.3607810095634,0.26518339999984164,0.4220448464514766,0.6476933419541563,0.2801518000001124,0.0,459.96779074922915,0.11154400000032183,3.7215261459350586,256.0,0.0024324999999407737,167.543119979466,233.54170941532746,101.0,0.15509530000008453,9,photocopy
0.0,0.0,40.661620650953985,0.2980260000003909,0.005175746064634954,7.089278939391174,0.15644569999994928,183.25808388712872,398.2777989060321,0.19977950000020428,0.22453975653975655,0.352486729526788,0.25011799999992945,0.0,143.5034795443512,0.10486460000038278,2.325810432434082,256.0,0.0019367999998394225,158.51041764242365,225.5797042405788,80.0,0.17029309999998077,10,photocopy
0.0,0.0,848.6770417382804,0.311922400000185,0.020386425259238554,36.21960715936234,0.14699870000004012,218.91507921865232,281.3976749848644,0.2295603000002302,0.18002494456891233,0.7525792423998159,0.2693087999996351,0.0,2089.9449225149992,0.10829550000016752,0.6175012588500977,256.0,0.002038399999946705,193.99331159028557,243.1799554453917,131.0,0.1402219999999943,1,photocopy
0.0,0.0,2057.100926473845,0.29332620000013776,0.044947899428418425,73.67604761339538,0.15898180000021966,225.32634301547836,248.11516320509605,0.25935700000036377,0.3858179111054916,1.5765381990797502,0.2572380000001431,0.0,3580.9178589466655,0.10741019999977652,1.182903528213501,256.0,0.0018954000001940585,203.4860507386053,249.70785793833437,115.0,0.1550873999999567,2,photocopy
0.0,0.0,667.3425900286504,0.2906241000000591,0.0158356940509915,27.822836381655268,0.15229609999960303,216.06688722503378,259.977963041154,0.20127279999996972,0.13787385095681332,0.579941139431275,0.27337379999971745,0.0,1451.5551792687759,0.11543519999986529,0.4818040132522583,256.0,0.002783200000067154,191.8936943301877,239.3760659740272,132.0,0.12746459999971194,3,photocopy
0.0,0.0,708.647112042131,0.28541260000019975,0.01688655973131044,30.453550103468423,0.1448563999997532,215.15950832398957,290.9126637635067,0.19270400000004884,0.13524523713011755,0.5563475584238022,0.2712249999999585,0.0,1635.4861648960728,0.11081460000013976,0.5123922228813171,256.0,0.001640500000121392,190.80308573680477,243.3363294478712,117.0,0.1421997000002193,4,photocopy
0.0,0.0,1050.8878075954049,0.2827082999997401,0.02402075676675219,41.5880764738858,0.1536102000000028,218.65356551959215,240.09304524747662,0.22247680000009495,0.18642084460162264,0.7826423869283734,0.2652074000002358,0.0,2190.4376357185915,0.10509799999999814,0.6941617727279663,256.0,0.0015561000000161584,196.03277627580735,241.60981824830048,150.0,0.17441280000002735,5,photocopy
0.0,0.0,806.133151435907,0.2872059999999692,0.017882812909243213,29.902039065192103,0.14937620000000607,216.97563967171894,256.09012519541415,0.2410558999999921,0.14899176379565388,0.6389259393554756,0.2682988000001387,0.0,2069.9654262543363,0.10636549999981071,0.5788833498954773,256.0,0.001528000000234897,194.08847126395668,243.679233367303,103.0,0.13877210000009654,6,photocopy
0.0,0.0,492.8439727536517,0.27841300000000047,0.0115727662136497,20.603395158144227,0.14058589999967808,211.58633962206184,263.8134183048783,0.19680539999990287,0.09623941124005293,0.4046766311221818,0.2615003999999317,0.0,1153.6739261438534,0.1099171999999271,0.3683815598487854,256.0,0.0024296999999933178,189.409861412621,235.27031694496878,120.0,0.16098890000012034,7,photocopy
0.0,0.0,889.7184301493143,0.2892664999999397,0.01947302105336808,33.56259785933142,0.1492990000001555,214.93754943522586,245.67104652174066,0.35110930000018925,0.1405255217660566,0.5876182785928566,0.2716523999997662,0.0,1816.4258380983272,0.11025560000007317,0.5768686532974243,256.0,0.00204989999974714,195.49530138049622,241.52722435670856,129.0,0.15179260000013528,8,photocopy
0.0,0.0,86.34567106506702,0.2944107000002987,0.0019117289938879302,3.5104206428212508,0.14797810000027312,186.33890550342392,331.7518807772564,0.2717099999999846,0.014161339692470609,0.05718428910662351,0.26759020000008604,0.0,318.72323979259465,0.11340759999984584,0.08621516078710556,256.0,0.0013054999999440042,165.95604521335775,217.68269761699173,92.0,0.1601181999999426,9,photocopy
0.0,0.0,11133.37020493876,0.3628990000001977,0.2149485779978821,323.998830310476,0.19459390000019994,237.60392022326928,187.47795140402982,0.20735289999993256,1.7436904096166865,5.0659748065858095,0.3478440999997474,0.0,8524.22577265939,0.11006440000028306,4.177720069885254,256.0,0.002307799999925919,220.53632132853232,245.58182768059842,143.0,0.16027410000015152,10,photocopy
0.0,0.0,11686.977110431713,0.38825820000010935,0.22163506190953888,328.3151558747969,0.24484460000030595,237.11668800233178,184.52815873724413,0.2425639000002775,1.776601358879614,5.131013681503039,0.33810429999994085,0.0,8105.207962517168,0.11221370000021125,4.227894306182861,256.0,0.0023984999997992418,221.0162950017832,245.0276463455053,164.0,0.1889323999998851,11,photocopy
0.0,0.0,13.595235877097634,0.2800373000000036,0.0003105118575999496,0.6134009158163833,0.14318569999977626,155.31297077788994,552.4792069378268,0.27207029999999577,0.0015957559560127298,0.004944675140638453,0.2551570000000538,0.0,631.170743993791,0.1070543999999245,0.08652523159980774,189.0,0.0016748999996707425,135.7772040461934,214.79330740108713,93.0,0.18364819999987958,12,photocopy
2.0,0.0,199.76949398352752,0.3221106000000873,0.031348158023959814,42.610160189461894,0.16770339999993666,215.86962609433934,281.94540505229617,0.21066300000029514,0.5486301426231802,0.9279713166058642,0.29430890000003274,0.0,1687.2945508739917,0.11020279999956983,4.208042144775391,256.0,0.0021745999997619947,181.92281548462972,244.4472182995161,114.0,0.14744740000014644,1,photocopy
0.0,0.0,223.36673199216276,0.29733029999988503,0.040269937462425284,45.9806445503106,0.16753680000010718,216.61997001652904,263.5295363105222,0.2682666999999128,0.48333549106118423,0.9255443484951077,0.2871175999998741,0.0,1618.6806762063577,0.10953879999988203,3.5173356533050537,256.0,0.0016728999999031657,184.81157154277184,244.69403740722694,102.0,0.15536789999987377,2,photocopy
2.0,0.0,143.34273966487768,0.3376341000002867,0.022976949334403585,31.021829826076726,0.16893519999985074,211.03846385116876,283.23844574819236,0.21163879999994606,0.47550720314813943,0.755581461743356,0.2876141000001553,0.0,1120.1631630265642,0.11577349999970465,3.953179121017456,256.0,0.0020145000003140012,179.25769410252198,240.6511611545638,105.0,0.1842162000002645,3,photocopy
0.0,0.0,3.197641950764784,0.29155450000007477,0.0008081820806453935,4.101178544788809,0.16011589999970965,158.8520066801417,312.0013727897483,0.27003530000001774,0.1569616239808002,0.1515763446612312,0.26601990000017395,0.0,42.74972163137639,0.10692879999987781,2.1402299404144287,206.0,0.0019047999999202148,136.0762199591277,193.96173441438748,93.0,0.1548240999995869,4,photocopy
7.0,2.0966843029993742,268.951716540377,0.3821676999996271,0.014664668864249325,34.71728658613052,0.17335189999994327,200.0659628620146,306.03282953853443,0.2664030000000821,1.0286701770909144,1.5088403637970078,0.298624000000018,0.0,507.15466214269844,0.11023279999972146,5.224467754364014,256.0,0.0012453999997887877,179.61543125824488,232.02613348908287,123.0,0.14432299999998577,1,photocopy
4.0,1.0483421514996663,295.5125744522269,0.3442029999996521,0.019489238327452797,35.691663227767854,0.1655588999997235,206.1726452730404,283.32672174762735,0.18879629999992176,0.7342252460735581,1.2201551222070457,0.3374883999999838,0.0,788.618124389179,0.11065010000038455,4.466385841369629,256.0,0.0015545999999631022,182.87543703871117,233.5884959115816,92.0,0.15751480000017182,2,photocopy
10.0,1.0483421514997082,395.64869897816993,0.3817533999999796,0.05625947429160396,52.82494404786269,0.1747120999998515,213.06449405798574,285.1835056312866,0.19550110000000132,1.0544443393648992,1.789623297201183,0.29163340000013704,0.0,3636.8540574687418,0.10745249999990847,6.1997833251953125,256.0,0.001135099999828526,184.35263779381114,243.05969244572861,106.0,0.18545240000003105,1,photocopy
2.0,0.0,129.73641507944768,0.3067912999999862,0.02519826177073813,28.65583678809951,0.170251499999722,203.76860468606205,315.77485447158296,0.28741390000004685,0.47724848236662726,0.765043729791398,0.27274649999981193,0.0,1435.5103954610006,0.10485269999981028,3.99088716506958,256.0,0.001902800000152638,175.30669342289454,239.26622051109058,109.0,0.13884989999996833,2,photocopy
8.0,1.0483421514997082,389.9422062113738,0.36235149999993155,0.058688266793816134,51.88785154147183,0.17599620000009963,213.01880093174472,267.79414056009847,0.2142214000000422,1.0068378752590366,1.7355473768588494,0.28564579999965645,0.0,3663.6024977645848,0.103368799999771,5.988963603973389,256.0,0.0016510999998899933,183.8740603043408,240.9929437061919,104.0,0.1413006000002497,3,photocopy
1.0,0.0,68.93741369275975,0.2913005999998859,0.013300659454962468,17.52267465929654,0.158428400000048,197.07640811488378,306.83479291359674,0.24538239999992584,0.37154077370728894,0.5347859965586185,0.26707100000021455,0.0,1022.7027045388649,0.10379980000016076,3.5585227012634277,256.0,0.001974199999949633,168.09252292550303,234.2804723448039,110.0,0.14886939999996684,4,photocopy
9.0,1.0483421514997082,357.95505660614583,0.3465598999996473,0.05267737640086638,49.92828847262316,0.17070389999980762,212.0269051856063,290.744651459095,0.2225072999999611,1.0254155594035923,1.6950734703059096,0.28375340000002325,0.0,3571.378282204125,0.10454280000021754,6.150601863861084,256.0,0.001630499999919266,183.33497006352104,243.15062561265654,114.0,0.14859389999992345,5,photocopy
2.0,0.0,96.50284969592846,0.31648249999989275,0.01640126195778311,25.89990543835771,0.1602057000000059,203.1736585252532,322.89771413737486,0.26624619999984134,0.4737217349847674,0.631216974332118,0.2714184999999816,0.0,792.133484684541,0.10378929999978936,4.108837604522705,256.0,0.002186100000017177,173.73488845374774,236.1391136672099,122.0,0.13726639999958934,6,photocopy
8.0,2.0966843029994164,175.9683523133687,0.4017487999999503,0.015225539082748837,36.154248213403676,0.16865820000020904,203.12819174822644,298.9888738311965,0.2061678000000029,1.0411288418204596,1.2816899808342372,0.2782321000004231,0.0,665.2056116891805,0.10694520000015473,5.707421779632568,256.0,0.001616499999727239,177.21003320127946,236.3536130300914,105.0,0.14297810000016398,7,photocopy
0.0,0.0,3.242458179626721,0.28837190000012924,0.0008083293765294569,4.400062936682491,0.1537318000000596,159.33828653740204,309.36168572041834,0.17098029999988285,0.17048444976076554,0.16220048392488706,0.24379839999983233,0.0,41.061775724453184,0.1087959999999839,2.2865588665008545,173.0,0.0023344999999608262,135.50763877499756,194.97626266772573,105.0,0.16643139999996492,8,photocopy
